word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,introText.started,introText.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,InstructValenceText.started,InstructValenceText.stopped,Valence.started,Valence.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,InstructArousalText.started,InstructArousalText.stopped,Arousal.started,Arousal.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,WordPresentation.started,WordPresentation.stopped,ArousalGuide.started,ArousalGuide.stopped,text_3.started,text_3.stopped,A_key_resp.keys,A_key_resp.rt,A_key_resp.started,A_key_resp.stopped,WordPresentation2.started,WordPresentation2.stopped,ValenceImage.started,ValenceImage.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,ParticipantID,date,expName,psychopyVersion,frameRate,
writer,0,23,23,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23182757700124,None,30.23182757700124,None,30.23182757700124,None,2,0.12675523800135124,0.006924516397702973,None,30.382866848998674,None,30.382866848998674,None,30.382866848998674,None,3,0.0582799520016124,0.007853325398173183,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
embrace,0,24,24,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44974758399985,None,30.44974758399985,None,30.44974758399985,None,4,0.05429833100060932,0.007204445399111137,None,30.516638731998682,None,30.516638731998682,None,30.516638731998682,None,2,0.12985222299903398,0.009791984397452325,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
climax,0,25,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.667677241999627,None,30.667677241999627,None,30.667677241999627,None,3,0.042212421001750045,0.008404633397731232,None,30.717577849001827,None,30.717577849001827,None,30.717577849001827,None,4,0.055901114999869606,0.008841567396302707,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
modest,0,26,26,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.79996956800096,None,30.79996956800096,None,30.79996956800096,None,2,0.13249370799894677,0.007798792397807119,None,30.95049283499975,None,30.95049283499975,None,30.95049283499975,None,3,0.0423706020010286,0.008079452400124865,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
unhappy,0,27,27,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.017933020000783,None,31.017933020000783,None,31.017933020000783,None,4,0.05863629899977241,0.007148292395868339,None,31.10210681299941,None,31.10210681299941,None,31.10210681299941,None,2,0.12409797300279024,0.007592478395963553,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
pond,0,28,28,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.234701991001202,None,31.234701991001202,None,31.234701991001202,None,3,0.042414527997607365,0.008571016398491338,None,31.285180778999347,None,31.285180778999347,None,31.285180778999347,None,4,0.07573564000267652,0.008735048402741086,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
crazy,0,29,29,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.385325118000765,None,31.385325118000765,None,31.385325118000765,None,2,0.09850517100130673,0.007495346395444358,None,31.502746995000052,None,31.502746995000052,None,31.502746995000052,None,3,0.0037501560000237077,0.01036058239697013,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
critic,0,30,30,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.53644071400049,None,31.53644071400049,None,31.53644071400049,None,4,0.07803123999838135,0.00907979439580231,None,31.63582749499983,None,31.63582749499983,None,31.63582749499983,None,7,0.37457769000320695,0.008926590395276435,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
thirsty,0,31,31,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02033984800073,None,32.02033984800073,None,32.02033984800073,None,4,0.012251211002876516,0.0071815423980297055,None,32.05394243599949,None,32.05394243599949,None,32.05394243599949,None,7,0.10050521700031823,0.007333978395763552,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
satisfaction,0,32,32,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.170923833000415,None,32.170923833000415,None,32.170923833000415,None,4,0.06238903899793513,0.005423284397693351,None,32.25420292000126,None,32.25420292000126,None,32.25420292000126,None,7,0.03466371299873572,0.006050225394574227,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
vodka,0,33,33,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.30546297899855,None,32.30546297899855,None,32.30546297899855,None,4,0.09545575899755931,0.005585298396908911,None,32.42149037299896,None,32.42149037299896,None,32.42149037299896,None,4,0.11451210400264245,0.006483400400611572,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
glum,0,34,34,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.55499059399881,None,32.55499059399881,None,32.55499059399881,None,4,0.14030846999958158,0.007678468402446015,None,32.70477987399863,None,32.70477987399863,None,32.70477987399863,None,7,0.018336817000090377,0.0073448523980914615,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
celebration,0,35,35,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.73943265300113,None,32.73943265300113,None,32.73943265300113,None,7,0.10903293499723077,0.005326742397301132,None,32.8728633339997,None,32.8728633339997,None,32.8728633339997,None,7,0.12207898599808686,0.009037541400175542,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
tree,0,36,36,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.006458849999035,None,33.006458849999035,None,33.006458849999035,None,4,0.011305528001685161,0.00845057039623498,None,33.040009889999055,None,33.040009889999055,None,33.040009889999055,None,7,0.08253042199794436,0.008588783395680366,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
uneasy,0,37,37,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.13998577899838,None,33.13998577899838,None,33.13998577899838,None,4,0.04156186700129183,0.007643239398021251,None,33.20677986499868,None,33.20677986499868,None,33.20677986499868,None,7,0.12628650200349512,0.008877687399944989,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
reveal,0,38,38,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.35708074500144,None,33.35708074500144,None,33.35708074500144,None,7,0.07838753599935444,0.007026228395261569,None,33.457465288000094,None,33.457465288000094,None,33.457465288000094,None,4,0.05196828100088169,0.007985071395523846,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
droop,0,39,39,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.524086608998914,None,33.524086608998914,None,33.524086608998914,None,7,0.029070402000797912,0.007825978398614097,None,33.573976797000796,None,33.573976797000796,None,33.573976797000796,None,4,0.08149864699953469,0.008115170399833005,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
furniture,0,40,40,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.67485176400078,None,33.67485176400078,None,33.67485176400078,None,7,0.09505724900009227,0.008663578402774874,None,33.77536725399841,None,33.77536725399841,None,33.77536725399841,None,4,0.03547868000168819,0.00992926639810321,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
sports,0,41,41,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84188239799914,None,33.84188239799914,None,33.84188239799914,None,7,0.039264496001123916,0.008378508395253448,None,33.89152101400032,None,33.89152101400032,None,33.89152101400032,None,4,0.09876759499820764,0.01035120740198181,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
stunning,0,42,42,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.008249583999714,None,34.008249583999714,None,34.008249583999714,None,7,0.09915001000263146,0.00843986439940636,None,34.125945365001826,None,34.125945365001826,None,34.125945365001826,None,4,0.012388480001391144,0.010101784395374125,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
rifle,0,43,43,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.15935659599927,None,34.15935659599927,None,34.15935659599927,None,7,0.05467607700120425,0.010248250400763936,None,34.22626231200047,None,34.22626231200047,None,34.22626231200047,None,4,0.09200704999966547,0.010639441399689531,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
royalty,0,44,44,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3263904910018,None,34.3263904910018,None,34.3263904910018,None,7,0.11683579199961969,0.0068651023975689895,None,34.44372884100085,None,34.44372884100085,None,34.44372884100085,None,4,0.014556154997990234,0.009810285395360552,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
number,0,45,45,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.493865464999544,None,34.493865464999544,None,34.493865464999544,None,7,0.05367005100197275,0.007692299397604074,None,34.560258639001404,None,34.560258639001404,None,34.560258639001404,None,4,0.08683052299966221,0.004492716398090124,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
cling,0,46,46,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.66180885599897,None,34.66180885599897,None,34.66180885599897,None,7,0.0037996999999450054,0.008928300394472899,None,34.69400957700054,None,34.69400957700054,None,34.69400957700054,None,7,0.07661609999922803,0.007953539396112319,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
apprehension,0,47,47,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.79497615799846,None,34.79497615799846,None,34.79497615799846,None,4,0.024364125001739012,0.007557529399491614,None,34.84435034700073,None,34.84435034700073,None,34.84435034700073,None,7,0.0471948379999958,0.008353690398507752,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
restaurant,0,48,48,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.91215168599956,None,34.91215168599956,None,34.91215168599956,None,4,0.07638856000266969,0.00644269939584774,None,35.011756502000935,None,35.011756502000935,None,35.011756502000935,None,7,0.10259344599762699,0.007830141399608692,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
lounge,0,49,49,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.12909473599939,None,35.12909473599939,None,35.12909473599939,None,4,0.03381114399962826,0.00835094139983994,None,35.179466596000566,None,35.179466596000566,None,35.179466596000566,None,7,0.05713890900005936,0.005589960397628602,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
hinder,0,50,50,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.262083474000974,None,35.262083474000974,None,35.262083474000974,None,4,0.07788237100248807,0.006735980397934327,None,35.36255112299841,None,35.36255112299841,None,35.36255112299841,None,7,0.11130654900262016,0.009041653396707261,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
fantastic,0,51,51,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.496887483001046,None,35.496887483001046,None,35.496887483001046,None,4,0.034026983001240296,0.008937116395827616,None,35.547140321999905,None,35.547140321999905,None,35.547140321999905,None,7,0.03532807800002047,0.00841601740103215,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
extreme,0,52,52,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.597101284998644,None,35.597101284998644,None,35.597101284998644,None,7,0.10237500600123894,0.008891266399587039,None,35.71424252699944,None,35.71424252699944,None,35.71424252699944,None,4,0.15972984000109136,0.009126213397394167,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
gloat,0,53,53,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.89832192800168,None,35.89832192800168,None,35.89832192800168,None,7,0.00630205099878367,0.007655642399186036,None,35.93034205799995,None,35.93034205799995,None,35.93034205799995,None,7,0.08168317000308889,0.008688369402079843,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
compassion,0,54,54,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.03041153199956,None,36.03041153199956,None,36.03041153199956,None,4,0.016606396999122808,0.007505656401917804,None,36.063572631999705,None,36.063572631999705,None,36.063572631999705,None,7,0.08802846500111627,0.008102670399239287,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
camera,0,55,55,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1652471540001,None,36.1652471540001,None,36.1652471540001,None,4,0.04388465399824781,0.009343475401692558,None,36.231589467999584,None,36.231589467999584,None,36.231589467999584,None,7,0.031778308999491856,0.00837078439508332,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
leaves,0,56,56,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.28129303899914,None,36.28129303899914,None,36.28129303899914,None,7,0.08077204400251503,0.008491715394484345,None,36.3820524440016,None,36.3820524440016,None,36.3820524440016,None,4,0.016064309002103982,0.008650768399093067,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
pulpit,0,57,57,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41665911599921,None,36.41665911599921,None,36.41665911599921,None,7,0.07536692299981951,0.009018787397508277,None,36.499056307999126,None,36.499056307999126,None,36.499056307999126,None,4,0.06762004299889668,0.008649272396723973,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
gunshot,0,58,58,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.582813853001426,None,36.582813853001426,None,36.582813853001426,None,7,0.030243843997595832,0.009280970400141086,None,36.63243530899854,None,36.63243530899854,None,36.63243530899854,None,7,0.07337332799943397,0.007020409400865901,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
fraud,0,59,59,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.71667146999971,None,36.71667146999971,None,36.71667146999971,None,4,0.020581053002388217,0.009213053399435012,None,36.74961258999974,None,36.74961258999974,None,36.74961258999974,None,7,0.0782631739966746,0.00873238739950466,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
enthusiastic,0,60,60,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.850074400001176,None,36.850074400001176,None,36.850074400001176,None,4,0.08185857799981022,0.00745148539863294,None,36.951006077000784,None,36.951006077000784,None,36.951006077000784,None,7,0.00963460999992094,0.007687889399676351,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
horse,0,61,61,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.98417476399845,None,36.98417476399845,None,36.98417476399845,None,4,0.08937185899776523,0.006966741399082821,None,37.08383282000068,None,37.08383282000068,None,37.08383282000068,None,7,0.08876056500230334,0.0065794753973023035,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
