"","SUBJ","RT.median","Confidence_RT.median","Accuracy_in_percent","Handedness_R_1","Total_Accepted_Trials","Gender_M_1","meta_d_0_30","meta_d_0_60","meta_d_0_90","meta_d_1_30","meta_d_1_60","meta_d_1_90","d_0_30","d_0_60","d_0_90","d_1_30","d_1_60","d_1_90","criterion_0_30","criterion_0_60","criterion_0_90","criterion_1_30","criterion_1_60","criterion_1_90","mratio_0_30","mratio_0_60","mratio_0_90","mratio_1_30","mratio_1_60","mratio_1_90","Confidence.mean_0_30","Confidence.mean_0_60","Confidence.mean_0_90","Confidence.mean_1_30","Confidence.mean_1_60","Confidence.mean_1_90","Accuracy.mean_0_30","Accuracy.mean_0_60","Accuracy.mean_0_90","Accuracy.mean_1_30","Accuracy.mean_1_60","Accuracy.mean_1_90"
"147","Subject_11115.txt",1.26922553770419,1.2765,0.791666666666667,1,48,0,NA,NA,2.69086290175646,NA,NA,NA,NA,NA,3.14888993043409,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.854543334700022,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,0.96,NA,NA,NA
"148","Subject_11116.txt",1.34937515939782,1.1845,0.955555555555556,1,45,0,NA,NA,NA,1.72593621358983,NA,NA,NA,NA,NA,0.752545887084348,NA,NA,NA,NA,NA,0.267072461850743,NA,NA,NA,NA,NA,2.29346308738298,NA,NA,NA,NA,NA,3.23913043478261,NA,NA,NA,NA,NA,0.652173913043478,NA,NA
"149","Subject_11117.txt",1.30711088013413,1.2575,0.652173913043478,1,46,0,NA,NA,NA,NA,2.09977297880018,NA,NA,NA,NA,NA,2.32696680878554,NA,NA,NA,NA,NA,0.391290190204084,NA,NA,NA,NA,NA,0.90236481709684,NA,NA,NA,NA,NA,5.0625,NA,NA,NA,NA,NA,0.875,NA
"150","Subject_11118.txt",1.2250391778507,1.36,0.875,1,48,0,NA,NA,NA,NA,NA,2.97791294814885,NA,NA,NA,NA,NA,3.27724776164624,NA,NA,NA,NA,NA,-0.380462319760023,NA,NA,NA,NA,NA,0.908662745307048,NA,NA,NA,NA,NA,5.77777777777778,NA,NA,NA,NA,NA,0.955555555555556
"151","Subject_11119.txt",1.680680868536,1.136,0.875,1,48,0,0.582214761183371,NA,NA,NA,NA,NA,0.509860889674863,NA,NA,NA,NA,NA,0.355364165348901,NA,NA,NA,NA,NA,1.14190904416036,NA,NA,NA,NA,NA,1.93617021276596,NA,NA,NA,NA,NA,0.595744680851064,NA,NA,NA,NA,NA
"152","Subject_11120.txt",1.48146121753598,1.127,0.595744680851064,1,47,0,NA,1.49917813890136,NA,NA,NA,NA,NA,1.13508800366139,NA,NA,NA,NA,NA,0.347821086012117,NA,NA,NA,NA,NA,1.32075938963811,NA,NA,NA,NA,NA,3.89130434782609,NA,NA,NA,NA,NA,0.717391304347826,NA,NA,NA,NA
"153","Subject_11121.txt",1.21500611928423,1.301,0.717391304347826,1,46,0,NA,NA,3.33007200193187,NA,NA,NA,NA,NA,2.32696680878554,NA,NA,NA,NA,NA,-0.391290190204085,NA,NA,NA,NA,NA,1.43107842765916,NA,NA,NA,NA,NA,6.08333333333333,NA,NA,NA,NA,NA,0.875,NA,NA,NA
"154","Subject_11122.txt",1.48599590337108,1.259,0.96,1,50,0,NA,NA,NA,0.884843701237518,NA,NA,NA,NA,NA,0.585738042711482,NA,NA,NA,NA,NA,0.705332150797146,NA,NA,NA,NA,NA,1.51064748525027,NA,NA,NA,NA,NA,2.17777777777778,NA,NA,NA,NA,NA,0.577777777777778,NA,NA
"155","Subject_11123.txt",1.40463589862156,1.466,0.58,1,50,0,NA,NA,NA,NA,2.5724110975578,NA,NA,NA,NA,NA,1.55871049323573,NA,NA,NA,NA,NA,0.136009841224949,NA,NA,NA,NA,NA,1.65034565990361,NA,NA,NA,NA,NA,5.1875,NA,NA,NA,NA,NA,0.791666666666667,NA
"156","Subject_11125.txt",1.34496494444647,1.6885,0.872340425531915,1,47,0,NA,NA,NA,NA,NA,3.83132545261736,NA,NA,NA,NA,NA,3.53552599124413,NA,NA,NA,NA,NA,-0.212989401025213,NA,NA,NA,NA,NA,1.08366490929661,NA,NA,NA,NA,NA,6.43181818181818,NA,NA,NA,NA,NA,0.977272727272727
"157","Subject_11126.txt",1.30902393149699,1.127,0.8,1,50,0,1.13742662196353,NA,NA,NA,NA,NA,-0.098283236599857,NA,NA,NA,NA,NA,0.194262559510703,NA,NA,NA,NA,NA,-11.5729463264866,NA,NA,NA,NA,NA,3.88,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA
"158","Subject_11127.txt",1.1994798839587,1.135,0.78,1,50,0,NA,1.2218012932526,NA,NA,NA,NA,NA,0.79252794618895,NA,NA,NA,NA,NA,-0.0521615102114594,NA,NA,NA,NA,NA,1.54165073815745,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA
"159","Subject_11129.txt",1.36455120302162,1.059,0.729166666666667,1,48,0,NA,NA,1.14562499142532,NA,NA,NA,NA,NA,1.61656552519186,NA,NA,NA,NA,NA,0.133793012399847,NA,NA,NA,NA,NA,0.708678351463269,NA,NA,NA,NA,NA,4.32,NA,NA,NA,NA,NA,0.8,NA,NA,NA
"160","Subject_11130.txt",1.32583346726824,1.085,0.84,1,50,0,NA,NA,NA,0.792783296116061,NA,NA,NA,NA,NA,0.688204925766031,NA,NA,NA,NA,NA,8.32667268468867e-17,NA,NA,NA,NA,NA,1.15195818343442,NA,NA,NA,NA,NA,3.86,NA,NA,NA,NA,NA,0.64,NA,NA
"161","Subject_11132.txt",1.09633968296475,0.9925,0.64,1,50,0,NA,NA,NA,NA,0.634987784792649,NA,NA,NA,NA,NA,1.88415154999155,NA,NA,NA,NA,NA,2.22044604925031e-16,NA,NA,NA,NA,NA,0.33701523892571,NA,NA,NA,NA,NA,3.92,NA,NA,NA,NA,NA,0.84,NA
"162","Subject_11133.txt",1.28353606406199,1.06,0.84,1,50,0,NA,NA,NA,NA,NA,1.66088263270786,NA,NA,NA,NA,NA,1.90593027324406,NA,NA,NA,NA,NA,0.15187060734008,NA,NA,NA,NA,NA,0.871428853418072,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,0.84
"163","Subject_11134.txt",1.32652559726193,1.1175,0.74,1,50,0,0.781561253374879,NA,NA,NA,NA,NA,0.819610691406856,NA,NA,NA,NA,NA,-0.264684404492654,NA,NA,NA,NA,NA,0.953576205836621,NA,NA,NA,NA,NA,4.06,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA
"164","Subject_11135.txt",1.30212316288817,0.96,0.66,1,50,0,NA,0.504111227802221,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,0.121604883221176,NA,NA,NA,NA,NA,0.370948424839672,NA,NA,NA,NA,NA,4.04,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA
"165","Subject_11136.txt",1.13348837686681,1.0975,0.76,1,50,0,NA,NA,1.24338552613671,NA,NA,NA,NA,NA,1.23237451303568,NA,NA,NA,NA,NA,0.0583024936782415,NA,NA,NA,NA,NA,1.00893479456493,NA,NA,NA,NA,NA,4.54,NA,NA,NA,NA,NA,0.74,NA,NA,NA
"166","Subject_11137.txt",1.3302215553831,1.093,0.8,1,50,0,NA,NA,NA,1.03878259493913,NA,NA,NA,NA,NA,1.49996053783537,NA,NA,NA,NA,NA,0.192095506078089,NA,NA,NA,NA,NA,0.692539949376413,NA,NA,NA,NA,NA,4.14,NA,NA,NA,NA,NA,0.78,NA,NA
"167","Subject_11139.txt",1.18392163580575,1.01,0.48,1,50,0,NA,NA,NA,NA,1.33046883246463,NA,NA,NA,NA,NA,1.22084587594221,NA,NA,NA,NA,NA,0.304942149871708,NA,NA,NA,NA,NA,1.0897926254924,NA,NA,NA,NA,NA,4.9375,NA,NA,NA,NA,NA,0.729166666666667,NA
"168","Subject_11140.txt",1.21070586352107,1.2015,0.66,1,50,0,NA,NA,NA,NA,NA,1.98853365377671,NA,NA,NA,NA,NA,1.6021890585639,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.24113545973102,NA,NA,NA,NA,NA,5.24,NA,NA,NA,NA,NA,0.8
"169","Subject_11141.txt",1.34411032996104,1.217,0.9,1,50,0,1.31592556199601,NA,NA,NA,NA,NA,1.55326122726805,NA,NA,NA,NA,NA,0.328205130328088,NA,NA,NA,NA,NA,0.847201706251643,NA,NA,NA,NA,NA,3.66,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA
"170","Subject_11142.txt",1.46576778161216,1.225,0.68,1,50,0,NA,1.21802690695422,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,0.0633023895429342,NA,NA,NA,NA,NA,0.825453973652447,NA,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"171","Subject_43336.txt",1.43071447246803,1.248,0.833333333333333,1,48,0,NA,NA,2.4586211936172,NA,NA,NA,NA,NA,2.24585844709926,NA,NA,NA,NA,NA,-0.180853448553855,NA,NA,NA,NA,NA,1.09473559956227,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,0.88,NA,NA,NA
"172","Subject_47203.txt",1.2779109102903,1.0675,0.94,1,50,0,NA,NA,NA,0.699004287995165,NA,NA,NA,NA,NA,0.593546424516709,NA,NA,NA,NA,NA,0.15165227104758,NA,NA,NA,NA,NA,1.17767416182201,NA,NA,NA,NA,NA,3.16,NA,NA,NA,NA,NA,0.62,NA,NA
"173","Subject_47284.txt",1.16682337806924,1.341,0.62,1,50,0,NA,NA,NA,NA,3.09576952471918,NA,NA,NA,NA,NA,2.58533423764809,NA,NA,NA,NA,NA,-0.0111155532794432,NA,NA,NA,NA,NA,1.19743493109635,NA,NA,NA,NA,NA,6.18367346938776,NA,NA,NA,NA,NA,0.918367346938776,NA
"174","Subject_47617.txt",0.972829899958015,1.268,0.918367346938776,1,49,0,NA,NA,NA,NA,NA,5.23755115347446,NA,NA,NA,NA,NA,2.87822763732053,NA,NA,NA,NA,NA,0.135331146556778,NA,NA,NA,NA,NA,1.81971400926104,NA,NA,NA,NA,NA,6.66,NA,NA,NA,NA,NA,0.94
"175","Subject_11114.txt",1.46599282367424,1.2005,0.8125,1,48,0,1.2178086299876,NA,NA,NA,NA,NA,1.49996053783537,NA,NA,NA,NA,NA,0.192095506078089,NA,NA,NA,NA,NA,0.81189377938239,NA,NA,NA,NA,NA,4.48,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA
"176","Subject_11115.txt",1.28386032956041,1.243,0.78,1,50,0,NA,3.00043485630132,NA,NA,NA,NA,NA,3.14888993043409,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.952854790922369,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA
"177","Subject_11116.txt",1.3186470528799,0.993,0.96,1,50,0,NA,NA,0.757200679546048,NA,NA,NA,NA,NA,1.72366474620787,NA,NA,NA,NA,NA,0.21848696771102,NA,NA,NA,NA,NA,0.439296957956539,NA,NA,NA,NA,NA,4.08333333333333,NA,NA,NA,NA,NA,0.8125,NA,NA,NA
"178","Subject_11117.txt",1.55662286125698,1.2015,0.88,1,50,0,NA,NA,NA,0.630040569781283,NA,NA,NA,NA,NA,1.05661267040619,NA,NA,NA,NA,NA,0.576529408759016,NA,NA,NA,NA,NA,0.596283375571371,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,0.68,NA,NA
"179","Subject_11118.txt",1.11920476582236,1.335,0.78,1,50,0,NA,NA,NA,NA,3.34569691476399,NA,NA,NA,NA,NA,1.83073017568563,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,1.82752049384393,NA,NA,NA,NA,NA,5.79166666666667,NA,NA,NA,NA,NA,0.833333333333333,NA
"180","Subject_11119.txt",1.25749094939238,1.202,0.78,1,50,0,NA,NA,NA,NA,NA,2.90211066642023,NA,NA,NA,NA,NA,2.51652074021282,NA,NA,NA,NA,NA,0.316184595110634,NA,NA,NA,NA,NA,1.1532234247252,NA,NA,NA,NA,NA,5.48,NA,NA,NA,NA,NA,0.9
"181","Subject_11120.txt",1.40740810247371,1.0765,0.761904761904762,1,42,0,0.778616361612949,NA,NA,NA,NA,NA,1.55326122726805,NA,NA,NA,NA,NA,0.328205130328088,NA,NA,NA,NA,NA,0.501278437872565,NA,NA,NA,NA,NA,4.16,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA
"182","Subject_11121.txt",1.34598092194938,1.059,0.697674418604651,1,43,0,NA,1.69325044007391,NA,NA,NA,NA,NA,1.34823992177274,NA,NA,NA,NA,NA,0.43071578307574,NA,NA,NA,NA,NA,1.25589697555279,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA
"183","Subject_11122.txt",1.32024672823172,1.2505,0.717391304347826,1,46,0,NA,NA,3.29097905818178,NA,NA,NA,NA,NA,1.35244790880194,NA,NA,NA,NA,NA,-0.0328785490080536,NA,NA,NA,NA,NA,2.43334995511737,NA,NA,NA,NA,NA,5.71739130434783,NA,NA,NA,NA,NA,0.760869565217391,NA,NA,NA
"184","Subject_11123.txt",1.59672173220315,1.2015,0.826086956521739,1,46,0,NA,NA,NA,1.10371449582384,NA,NA,NA,NA,NA,1.12429408027726,NA,NA,NA,NA,NA,0.671347521830062,NA,NA,NA,NA,NA,0.981695550288461,NA,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,0.681818181818182,NA,NA
"185","Subject_11125.txt",1.3633738024073,1.2665,0.681818181818182,1,44,0,NA,NA,NA,NA,1.80134788932351,NA,NA,NA,NA,NA,1.86166743494309,NA,NA,NA,NA,NA,0.372948954631944,NA,NA,NA,NA,NA,0.967599183136906,NA,NA,NA,NA,NA,5.18,NA,NA,NA,NA,NA,0.82,NA
"186","Subject_11126.txt",1.27951796405978,1.2665,0.82,1,50,0,NA,NA,NA,NA,NA,2.91074085768005,NA,NA,NA,NA,NA,1.86845617124943,NA,NA,NA,NA,NA,0.323933475438382,NA,NA,NA,NA,NA,1.55783202328672,NA,NA,NA,NA,NA,5.58695652173913,NA,NA,NA,NA,NA,0.826086956521739
"187","Subject_11127.txt",1.49356504806201,0.968,0.878048780487805,1,41,0,0.659980385389264,NA,NA,NA,NA,NA,0.784765090385605,NA,NA,NA,NA,NA,0.549693229802973,NA,NA,NA,NA,NA,0.840991009252175,NA,NA,NA,NA,NA,3.72916666666667,NA,NA,NA,NA,NA,0.645833333333333,NA,NA,NA,NA,NA
"188","Subject_11129.txt",1.38295855728938,1.1845,0.645833333333333,1,48,0,NA,1.27821520510266,NA,NA,NA,NA,NA,1.11568945405924,NA,NA,NA,NA,NA,0.183749316831896,NA,NA,NA,NA,NA,1.14567292937304,NA,NA,NA,NA,NA,4.3695652173913,NA,NA,NA,NA,NA,0.717391304347826,NA,NA,NA,NA
"189","Subject_11130.txt",1.3466914966848,1.155,0.717391304347826,1,46,0,NA,NA,2.99375954053331,NA,NA,NA,NA,NA,2.17750365329101,NA,NA,NA,NA,NA,0.0615975537305041,NA,NA,NA,NA,NA,1.37485856154989,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0.878048780487805,NA,NA,NA
"190","Subject_11132.txt",1.65589223644929,1.127,0.760869565217391,1,46,0,NA,NA,NA,1.19128621593721,NA,NA,NA,NA,NA,1.10740165384432,NA,NA,NA,NA,NA,0.444500345230728,NA,NA,NA,NA,NA,1.07574899477681,NA,NA,NA,NA,NA,4.34883720930233,NA,NA,NA,NA,NA,0.697674418604651,NA,NA
"191","Subject_11133.txt",1.29452552695875,1.177,0.78,1,50,0,NA,NA,NA,NA,1.6535188063186,NA,NA,NA,NA,NA,1.53769311588386,NA,NA,NA,NA,NA,0.720623484386009,NA,NA,NA,NA,NA,1.07532432137355,NA,NA,NA,NA,NA,4.67391304347826,NA,NA,NA,NA,NA,0.717391304347826,NA
"192","Subject_11134.txt",1.57578223371092,1.309,0.74,1,50,0,NA,NA,NA,NA,NA,1.83850833967138,NA,NA,NA,NA,NA,1.3465866643714,NA,NA,NA,NA,NA,0.0358091712233234,NA,NA,NA,NA,NA,1.36531007495876,NA,NA,NA,NA,NA,4.90476190476191,NA,NA,NA,NA,NA,0.761904761904762
"193","Subject_11135.txt",1.74672244769317,1.066,0.895833333333333,1,48,0,0.863901842082572,NA,NA,NA,NA,NA,1.23237451303568,NA,NA,NA,NA,NA,0.0583024936782415,NA,NA,NA,NA,NA,0.701005930376263,NA,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA
"194","Subject_11136.txt",1.46870978948573,1.1345,0.72,1,50,0,NA,1.7612571556702,NA,NA,NA,NA,NA,1.66272050680171,NA,NA,NA,NA,NA,0.273475490561256,NA,NA,NA,NA,NA,1.05926230443746,NA,NA,NA,NA,NA,4.26,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA
"195","Subject_11137.txt",1.32081259749975,1.1845,0.88,1,50,0,NA,NA,2.35729070712281,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,-0.0633023895429342,NA,NA,NA,NA,NA,1.59753037485373,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,0.78,NA,NA,NA
"196","Subject_11139.txt",1.60969065398967,1.1755,0.9,1,50,0,NA,NA,NA,1.85893909608185,NA,NA,NA,NA,NA,1.62874060288039,NA,NA,NA,NA,NA,0.0727762575786797,NA,NA,NA,NA,NA,1.1413352702047,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,0.804347826086957,NA,NA
"197","Subject_11140.txt",1.11675727715192,1.0185,0.804347826086957,1,46,0,NA,NA,NA,NA,1.90292691175974,NA,NA,NA,NA,NA,2.10487720138544,NA,NA,NA,NA,NA,0.251344071410768,NA,NA,NA,NA,NA,0.904056023081643,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0.86,NA
"198","Subject_11141.txt",1.10954260392464,1.0425,0.86,1,50,0,NA,NA,NA,NA,NA,1.7387546376219,NA,NA,NA,NA,NA,2.4086184160656,NA,NA,NA,NA,NA,0.0994734640706881,NA,NA,NA,NA,NA,0.72188879152643,NA,NA,NA,NA,NA,5.08,NA,NA,NA,NA,NA,0.9
"199","Subject_11142.txt",1.45828453135618,1.0435,0.82,1,50,0,0.94727211174734,NA,NA,NA,NA,NA,0.80128894065023,NA,NA,NA,NA,NA,0.157240292514484,NA,NA,NA,NA,NA,1.18218543111134,NA,NA,NA,NA,NA,3.66,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA
"200","Subject_43336.txt",1.43465988105891,1.109,0.66,1,50,0,NA,1.30848054778556,NA,NA,NA,NA,NA,1.74317030427773,NA,NA,NA,NA,NA,-0.0704906228569128,NA,NA,NA,NA,NA,0.750632651654606,NA,NA,NA,NA,NA,4.54,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA
"201","Subject_47203.txt",1.17416557032266,1.141,0.82,1,50,0,NA,NA,2.56025522244029,NA,NA,NA,NA,NA,1.86166743494309,NA,NA,NA,NA,NA,-0.372948954631944,NA,NA,NA,NA,NA,1.37524843287521,NA,NA,NA,NA,NA,5.14,NA,NA,NA,NA,NA,0.82,NA,NA,NA
"202","Subject_47284.txt",1.55222044604307,1.1575,0.78,1,50,0,NA,NA,NA,0.842182310408466,NA,NA,NA,NA,NA,1.14519699216497,NA,NA,NA,NA,NA,0.228496033199467,NA,NA,NA,NA,NA,0.735403879132045,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,0.72,NA,NA
"203","Subject_47617.txt",1.22111861038866,1.1855,0.74,1,50,0,NA,NA,NA,NA,1.90245237010177,NA,NA,NA,NA,NA,2.24585844709926,NA,NA,NA,NA,NA,-0.180853448553855,NA,NA,NA,NA,NA,0.847093623624842,NA,NA,NA,NA,NA,5.32,NA,NA,NA,NA,NA,0.88,NA
"204","Subject_11114.txt",1.12962159176823,1.168,0.8,1,50,0,NA,NA,NA,NA,NA,3.43221787788433,NA,NA,NA,NA,NA,2.36187090635956,NA,NA,NA,NA,NA,0.100616112364823,NA,NA,NA,NA,NA,1.45317759266299,NA,NA,NA,NA,NA,5.66666666666667,NA,NA,NA,NA,NA,0.895833333333333
"205","Subject_11115.txt",1.16745615849504,1.244,0.88,1,50,0,0.989477108567712,NA,NA,NA,NA,NA,0.633897352325444,NA,NA,NA,NA,NA,0.171827734951948,NA,NA,NA,NA,NA,1.56094216979741,NA,NA,NA,NA,NA,4.375,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA
"206","Subject_11116.txt",1.03617194304388,1.1755,0.729166666666667,1,48,0,NA,1.95932058383207,NA,NA,NA,NA,NA,2.37553949449899,NA,NA,NA,NA,NA,0.386675217967546,NA,NA,NA,NA,NA,0.824789732340482,NA,NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA
"207","Subject_11117.txt",0.960293148171331,1.1185,0.8,1,50,0,NA,NA,3.31077243124089,NA,NA,NA,NA,NA,2.02287044852298,NA,NA,NA,NA,NA,0.563009740955554,NA,NA,NA,NA,NA,1.63667052116871,NA,NA,NA,NA,NA,5.82,NA,NA,NA,NA,NA,0.82,NA,NA,NA
"208","Subject_11118.txt",1.18318151414132,1.31,0.9,1,50,0,NA,NA,NA,1.94442130566572,NA,NA,NA,NA,NA,1.6875583020315,NA,NA,NA,NA,NA,-0.0715859368270645,NA,NA,NA,NA,NA,1.15220985451288,NA,NA,NA,NA,NA,5.35416666666667,NA,NA,NA,NA,NA,0.8125,NA,NA
"209","Subject_11119.txt",0.992427968085394,1.3105,0.8125,1,48,0,NA,NA,NA,NA,2.92195469463675,NA,NA,NA,NA,NA,2.04691151895789,NA,NA,NA,NA,NA,0.0813799844831674,NA,NA,NA,NA,NA,1.42749438242663,NA,NA,NA,NA,NA,5.54,NA,NA,NA,NA,NA,0.86,NA
"210","Subject_11120.txt",0.906322350703704,1.1495,0.86,1,50,0,NA,NA,NA,NA,NA,3.50864942392703,NA,NA,NA,NA,NA,2.870996360177,NA,NA,NA,NA,NA,0.634403650806551,NA,NA,NA,NA,NA,1.22210166219462,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,0.9
"211","Subject_11121.txt",1.1476308026904,1.276,0.84,1,50,0,2.16781251274683,NA,NA,NA,NA,NA,1.61656552519186,NA,NA,NA,NA,NA,-0.133793012399847,NA,NA,NA,NA,NA,1.34099885155571,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA
"212","Subject_11122.txt",1.12332866567886,1.31,0.8,1,50,0,NA,1.53802855857565,NA,NA,NA,NA,NA,2.10487720138544,NA,NA,NA,NA,NA,0.251344071410768,NA,NA,NA,NA,NA,0.730697523619582,NA,NA,NA,NA,NA,5.76,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA
"213","Subject_11123.txt",0.985551272853627,1.2105,0.86,1,50,0,NA,NA,2.60488222376847,NA,NA,NA,NA,NA,1.90593027324406,NA,NA,NA,NA,NA,0.15187060734008,NA,NA,NA,NA,NA,1.36672482741707,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,0.84,NA,NA,NA
"214","Subject_11125.txt",1.20447164838697,1.2025,0.82,1,50,0,NA,NA,NA,2.18065604769235,NA,NA,NA,NA,NA,1.16326616131075,NA,NA,NA,NA,NA,0.0928566695407061,NA,NA,NA,NA,NA,1.8745976804098,NA,NA,NA,NA,NA,5.33333333333333,NA,NA,NA,NA,NA,0.729166666666667,NA,NA
"215","Subject_11126.txt",0.934566493269813,1.252,0.625,1,48,0,NA,NA,NA,NA,2.74213447862025,NA,NA,NA,NA,NA,1.75220815540942,NA,NA,NA,NA,NA,0.427678594398776,NA,NA,NA,NA,NA,1.56495931727901,NA,NA,NA,NA,NA,5.92,NA,NA,NA,NA,NA,0.8,NA
"216","Subject_11127.txt",0.997673549456522,1.2685,0.88,1,50,0,NA,NA,NA,NA,NA,2.18972137969788,NA,NA,NA,NA,NA,2.37553949449899,NA,NA,NA,NA,NA,0.386675217967546,NA,NA,NA,NA,NA,0.921778562203907,NA,NA,NA,NA,NA,5.46,NA,NA,NA,NA,NA,0.88
"217","Subject_11129.txt",1.31413462578348,1.5,0.833333333333333,1,48,1,0.711435239843304,NA,NA,NA,NA,NA,1.18465634363009,NA,NA,NA,NA,NA,0.17986504237364,NA,NA,NA,NA,NA,0.600541451256053,NA,NA,NA,NA,NA,3.72916666666667,NA,NA,NA,NA,NA,0.729166666666667,NA,NA,NA,NA,NA
"218","Subject_11130.txt",1.77600363660167,1.4755,0.704545454545455,1,44,1,NA,2.00186206378518,NA,NA,NA,NA,NA,1.6459576914101,NA,NA,NA,NA,NA,0.410515716263643,NA,NA,NA,NA,NA,1.21622935646066,NA,NA,NA,NA,NA,4.60869565217391,NA,NA,NA,NA,NA,0.782608695652174,NA,NA,NA,NA
"219","Subject_11132.txt",1.52599858398025,1.349,0.897959183673469,1,49,1,NA,NA,1.04912033272852,NA,NA,NA,NA,NA,1.6021890585639,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.654804329814162,NA,NA,NA,NA,NA,4.36,NA,NA,NA,NA,NA,0.8,NA,NA,NA
"220","Subject_11133.txt",1.38948263964267,1.326,0.833333333333333,1,48,1,NA,NA,NA,1.01544180508907,NA,NA,NA,NA,NA,0.681711197318211,NA,NA,NA,NA,NA,0.183544914048935,NA,NA,NA,NA,NA,1.48954837339291,NA,NA,NA,NA,NA,4.1063829787234,NA,NA,NA,NA,NA,0.638297872340426,NA,NA
"221","Subject_11134.txt",1.51462936640019,1.292,0.638297872340426,1,47,1,NA,NA,NA,NA,2.42078586026869,NA,NA,NA,NA,NA,2.59471889454099,NA,NA,NA,NA,NA,0.739474684430895,NA,NA,NA,NA,NA,0.932966521098592,NA,NA,NA,NA,NA,5.5625,NA,NA,NA,NA,NA,0.854166666666667,NA
"222","Subject_11135.txt",1.47420672920271,1.3765,0.854166666666667,1,48,1,NA,NA,NA,NA,NA,2.10862923115865,NA,NA,NA,NA,NA,2.07917410730489,NA,NA,NA,NA,NA,0.515186540944406,NA,NA,NA,NA,NA,1.01416674233787,NA,NA,NA,NA,NA,5.10416666666667,NA,NA,NA,NA,NA,0.833333333333333
"223","Subject_11136.txt",1.51273984349973,1.226,0.777777777777778,1,45,1,1.05973194811158,NA,NA,NA,NA,NA,1.01317692382271,NA,NA,NA,NA,NA,0.0178120507966856,NA,NA,NA,NA,NA,1.04594955056144,NA,NA,NA,NA,NA,3.68085106382979,NA,NA,NA,NA,NA,0.702127659574468,NA,NA,NA,NA,NA
"224","Subject_11137.txt",1.5482830845358,1.456,0.702127659574468,1,47,1,NA,0.752410253359591,NA,NA,NA,NA,NA,1.42856786196778,NA,NA,NA,NA,NA,0.340188520786165,NA,NA,NA,NA,NA,0.526688492294084,NA,NA,NA,NA,NA,3.19565217391304,NA,NA,NA,NA,NA,0.760869565217391,NA,NA,NA,NA
"225","Subject_11139.txt",1.9341162823257,1.173,0.760869565217391,1,46,1,NA,NA,1.14821217105558,NA,NA,NA,NA,NA,1.75384346017113,NA,NA,NA,NA,NA,0.657198814266983,NA,NA,NA,NA,NA,0.654683383740271,NA,NA,NA,NA,NA,4.02222222222222,NA,NA,NA,NA,NA,0.777777777777778,NA,NA,NA
