"","name","mean","lower","upper","d","criterion","ratingHR","ratingFAR","mratio","SUBJ","Cond","LearningTime"
"13290","meta_d",1.43381582053677,0.469783049586224,2.38007984413325,1.53412054435255,0.767060272176273,0.6438127090301,0.290064102564103,0.934617443078367,"Subject_11140.txt","A+V+",60
"13291","meta_d",1.25475978193802,0.359523836883949,2.24195478857211,1.35200574565941,0.627779799273782,0.640532544378698,0.335798816568047,0.928072817712801,"Subject_11140.txt","A-V+",90
"13292","meta_d",0.325657969619648,-0.640191764466473,1.23843588527352,1.39047441333927,0.562924354393463,0.568825910931174,0.350961538461538,0.234206373375523,"Subject_11140.txt","A-V+",30
"13293","meta_d",0.841738798694842,-0.0859504421150879,1.77841984102313,1.10085087645293,0.707736122836634,0.565705128205128,0.334935897435897,0.764625633407338,"Subject_11140.txt","A-V+",60
"13294","meta_d",1.00575062358906,0.186400278938407,1.82115204544289,0.959680209220471,0.823942567493251,0.566568047337278,0.32396449704142,1.04800600650712,"Subject_11140.txt","A+V-",90
"13295","meta_d",0.343378631629765,-0.674460491742916,1.35432560816823,0.888201268872449,0.381393856493011,0.582692307692308,0.410839160839161,0.386600023737498,"Subject_11140.txt","A+V-",30
"13296","meta_d",0.857616414034858,0.031673434507012,1.72432740617905,2.02167875733913,1.05906245222549,0.613905325443787,0.332840236686391,0.424210033825367,"Subject_11140.txt","A+V-",60
"13297","meta_d",1.54865116114564,0.756523210615943,2.36208792957293,1.39541208069897,1.37219579054557,0.560650887573965,0.297337278106509,1.10981636361491,"Subject_11140.txt","A-V-",90
"13298","meta_d",0.628797716889717,-0.23364659781326,1.48598031696584,1.55654833995027,1.27547474065669,0.536630036630037,0.370769230769231,0.403969283029017,"Subject_11140.txt","A-V-",30
"13299","meta_d",0.494642084569722,-0.295970346845313,1.36666232694064,1.33104078740641,0.908924571513837,0.605029585798817,0.400887573964497,0.3716205312788,"Subject_11140.txt","A-V-",60
"13300","meta_d",1.75881167269678,0.716145429815915,2.92245168720651,2.20023733605887,0.15804289303366,0.764792899408284,0.168269230769231,0.799373614778857,"Subject_11141.txt","A+V+",90
"13301","meta_d",1.20127041593045,0.245497277643096,2.10597852438221,1.18547995280641,0.349335798592572,0.560650887573965,0.223372781065089,1.01331989046855,"Subject_11141.txt","A+V+",30
"13302","meta_d",1.66373579713066,0.513821949506089,2.68439173672186,1.95604131574068,0.30353090767426,0.690559440559441,0.186153846153846,0.850562707312072,"Subject_11141.txt","A+V+",60
