"","SUBJ","meta_d_A-V-","meta_d_A-V+","meta_d_A+V-","meta_d_A+V+","lower_A-V-","lower_A-V+","lower_A+V-","lower_A+V+","upper_A-V-","upper_A-V+","upper_A+V-","upper_A+V+","d_A-V-","d_A-V+","d_A+V-","d_A+V+","criterion_A-V-","criterion_A-V+","criterion_A+V-","criterion_A+V+","mratio_A-V-","mratio_A-V+","mratio_A+V-","mratio_A+V+","Confidencemean_A-V-","Confidencemean_A-V+","Confidencemean_A+V-","Confidencemean_A+V+","RTmean_A-V-","RTmean_A-V+","RTmean_A+V-","RTmean_A+V+","Accuracymean_A-V-","Accuracymean_A-V+","Accuracymean_A+V-","Accuracymean_A+V+"
"21","Subject_11135.txt",1.45490380934303,2.05969966357726,1.27751617497375,1.91271171214268,0.873706984221507,1.44833012348913,0.687166421414634,1.27099515767152,2.10023658845768,2.69873970678902,1.86035319845469,2.55513234057436,1.47370503647795,1.55854666168929,1.38634178478574,1.64443278302994,0.212452005530935,0.354816767163423,0.293215251297393,0.0339750570174855,0.98724220473599,1.3215514903768,0.921501601548564,1.16314374894572,4.21917808219178,4.92413793103448,3.64335664335664,4.58333333333333,1.62790733214016,1.54915387129144,1.6928889045006,1.68611348994535,0.767123287671233,0.772413793103448,0.748251748251748,0.798611111111111
"22","Subject_11136.txt",1.32256662711467,1.59307377703743,1.52528913284743,1.54237361463857,0.735276810169544,0.954191296732152,0.947675510372655,0.977295158565944,1.9389843848229,2.20335396962601,2.12621164320863,2.13704008977091,1.31756757489917,1.48179336453849,1.17163242942083,0.653022241108891,0.0262329910255187,0.0771450936432092,-0.0169463306526395,-0.0623641437285221,1.00379415242963,1.0750984686273,1.3018495345007,2.36190058706038,3.9047619047619,4.1027397260274,4.01379310344828,4.17808219178082,1.71019628856349,1.67443053771083,1.68855899460002,1.70983705560492,0.748299319727891,0.773972602739726,0.724137931034483,0.63013698630137
"23","Subject_11137.txt",0.89946462789348,1.85397853382045,1.09493030602544,1.24615942309022,0.302969067212372,1.20071863995175,0.47382189997672,0.607451190321981,1.46748114069733,2.47352405524126,1.70738608913286,1.85325963975624,1.09919352514142,1.40592225183653,1.22080450853074,1.66289647519901,0.124892987625374,-0.0490326620690656,-0.0746145242097304,0.257184691777382,0.818295056621408,1.31869207660568,0.896892416741809,0.74939086207461,2.76351351351351,3.3469387755102,2.65771812080537,3.22666666666667,1.67715207515485,1.56223041419123,1.7365789127842,1.65929312167612,0.709459459459459,0.761904761904762,0.731543624161074,0.793333333333333
"24","Subject_11139.txt",1.70989903422164,1.73786950854757,0.893401783896088,1.80643020505905,1.17984769567265,1.07505943890864,0.279393830503597,1.21808443796214,2.23607126129803,2.31947808481419,1.42787639159108,2.41446667594992,1.13424124429771,1.73339056627896,1.46673258345465,1.67787586572716,0.649669155052969,0.34229477043144,0.483423485474502,0.377851844338245,1.5075267654196,1.0025839198365,0.609110204528099,1.07661731237559,3.26,4.34459459459459,3.14,4.02666666666667,1.22967533248671,1.18366071335579,1.2283324174451,1.17414964786246,0.68,0.797297297297297,0.746666666666667,0.786666666666667
"25","Subject_11140.txt",1.11373837357655,1.07567038512986,0.893188811560318,1.67241006259037,0.58849593210438,0.498388574435339,0.327071886704949,1.05849380319577,1.63065934425229,1.63106118935818,1.41507378756641,2.30906900200993,1.6292923469506,1.28399938410985,1.18937280551687,1.31881626227226,1.23910273715652,0.624094247662682,0.751997087368604,0.590679313719185,0.683571843727758,0.83774992296868,0.750974637571408,1.26811452848548,2.5,2.68085106382979,2.79020979020979,3.13380281690141,1.418800804561,1.65125560749465,1.57274327801642,1.60542002720098,0.664383561643836,0.709219858156028,0.678321678321678,0.711267605633803
"26","Subject_11141.txt",1.80869335304114,1.65972841318459,2.05131535205927,1.50888654097784,1.19649928465515,0.928389603296141,1.35608334082966,0.857741646284842,2.41859488611509,2.31513246371744,2.71055207887894,2.12398650531542,1.39561596331475,2.0365941689643,2.0039980172197,1.81451792958734,-0.0841989050963441,0.19069296908877,-0.086633920767037,0.285722295485705,1.29598213303987,0.814952943731853,1.02361146789218,0.831563312973706,5.11333333333333,4.95302013422819,5.5503355704698,5.03472222222222,1.47150640743241,1.43738761398982,1.47557613972556,1.47151164167008,0.76,0.845637583892617,0.845637583892617,0.8125
"27","Subject_11142.txt",0.774156791047577,1.44276134888021,1.56219470787468,1.17989898042535,0.213959534215402,0.854250622907645,0.966587424117501,0.557811759472453,1.39033852469693,2.05928433592549,2.13063192777926,1.77048319851026,1.52891919799672,1.38132587759708,1.04280372813216,1.43732240881611,0.110531135149162,0.0473175334056255,0.132526599783115,0.257575115882718,0.506342514412745,1.04447572602491,1.49807165598921,0.820900706193827,3.75333333333333,4.02684563758389,4.13333333333333,4.54666666666667,1.47294813659585,1.41617117677784,1.41448109812491,1.35638684565745,0.78,0.758389261744966,0.7,0.76
"28","Subject_43336.txt",0.895178951247772,0.913455826382113,1.13545958199749,0.908538284325609,0.274111643228625,0.281933385479687,0.56279251792801,0.313042182526485,1.47636412854717,1.47914409094957,1.68733818104997,1.48347098213606,1.11288789206546,1.23888494264011,0.785169768197531,1.03024188255449,0.107307642593306,0.118538000884111,0.210177661264291,0.236872846710085,0.804374778115671,0.737320952852572,1.44613257920526,0.881868908370223,4.79452054794521,4.77551020408163,4.57718120805369,5.0625,1.35809410962486,1.42577156552936,1.23148261577097,1.47153088242875,0.712328767123288,0.73469387755102,0.651006711409396,0.694444444444444
"29","Subject_47203.txt",1.61797805991943,1.69523425820377,1.26999309949526,1.17164873863156,1.07643420888639,1.0969233979137,0.700134775252065,0.583636414493659,2.14290260827765,2.29385641137922,1.83733371168135,1.73836497999478,1.00608439647278,1.43284157969908,1.43284157969908,1.40029218662883,0.5855907311405,0.500368987352283,0.500368987352283,0.450203287061593,1.60819317503769,1.18312748752015,0.886345788319441,0.836717329297024,3.72666666666667,4.28,3.79333333333333,3.86666666666667,1.26733058812271,1.33004874909597,1.2916483264074,1.28233052716988,0.666666666666667,0.74,0.74,0.74
"30","Subject_47284.txt",2.15504395896841,1.39315810043793,1.54650329745264,1.71605513659049,1.55025547631099,0.744873876333011,0.916150277435927,1.10577750275032,2.75756975393507,1.96875029534249,2.22870501367134,2.33900416179213,1.36339184544902,1.39561596331475,1.70540203830587,1.52622180670165,0.14590819266887,0.0841989050963441,0.114720546948767,-0.0251304311466579,1.58064900135783,0.998238868756576,0.906826227901616,1.12438121972526,4.84666666666667,4.39333333333333,4.7986577181208,4.6986301369863,1.26689880766343,1.28619208264475,1.24672679851234,1.31119466864786,0.753333333333333,0.76,0.805369127516778,0.780821917808219
"31","Subject_47617.txt",1.77311154795926,2.43452025565133,1.88727273824551,2.08599618686262,1.05560842985228,1.77702153485128,1.20374587146515,1.40336617331282,2.41969225927122,3.05715069708932,2.524020357168,2.78491626729951,2.16407606981338,1.80299969409097,1.93760647532071,2.28598044245242,0.207047300759169,0.129306632856802,0.0534381498175409,0.31538610583283,0.819338826713315,1.35026104753653,0.974022724574728,0.91251707500382,4.87333333333333,4.94630872483221,4.76351351351351,5.14,1.28143140976181,1.43998325310482,1.32286095153098,1.27949700178491,0.86,0.818791946308725,0.837837837837838,0.866666666666667
