,Unnamed: 0,Accuracy,Arousal,Confidence,Confidence_RT,Expected,KeyPressed,LearningTime,LeftWord,MarkerStart,RT,RightWord,TrialNumber,Valence,nBlock,Subject
495,495,True,Low,7.0,1.56,right,right,90.0,distracted,1.0,1.2907488944474608,cast,45.0,Low,9.0,21
496,496,False,Low,1.0,0.743,right,left,90.0,govern,1.0,1.4184107827750267,retreat,46.0,Low,9.0,21
497,497,True,Low,7.0,0.977,left,left,90.0,cab,5.0,0.6632100333808921,obey,47.0,Low,9.0,21
498,498,True,Low,7.0,0.8440000000000001,right,right,90.0,bereavement,6.0,1.0146567667397903,sweep,48.0,Low,9.0,21
499,499,True,Low,7.0,0.9940000000000001,left,left,90.0,drool,6.0,0.5619488033407833,vacuum,49.0,Low,9.0,21
500,500,True,High,7.0,1.062,right,right,90.0,rape,5.0,1.0668764706642833,cancer,0.0,Low,10.0,21
501,501,True,High,2.0,0.893,left,left,90.0,rejection,3.0,1.5359645450371318,terrified,1.0,Low,10.0,21
502,502,True,High,7.0,0.943,right,right,90.0,abuse,6.0,0.9662321413925384,ulcer,2.0,Low,10.0,21
503,503,False,High,3.0,1.01,left,right,90.0,loss,1.0,1.61550304038974,punish,3.0,Low,10.0,21
504,504,True,High,7.0,1.694,right,right,90.0,dead,1.0,0.950967135519022,cruel,4.0,Low,10.0,21
505,505,True,High,7.0,1.56,right,right,90.0,bankrupt,1.0,0.9657275210483932,poison,5.0,Low,10.0,21
506,506,True,High,7.0,0.927,right,right,90.0,vomit,6.0,1.0886547039845027,prison,6.0,Low,10.0,21
507,507,True,High,7.0,1.143,left,left,90.0,aggravation,4.0,0.8391245975944912,kill,7.0,Low,10.0,21
508,508,True,High,3.0,1.66,left,left,90.0,pain,5.0,0.9677575512469048,thief,8.0,Low,10.0,21
509,509,False,High,1.0,1.227,right,left,90.0,drown,1.0,0.6710109569685301,debt,9.0,Low,10.0,21
510,510,True,High,5.0,1.258,left,left,90.0,dreadful,6.0,1.7475406575540546,grieve,10.0,Low,10.0,21
511,511,False,High,4.0,1.2429999999999999,right,left,90.0,regretful,5.0,1.4742799215309788,worry,11.0,Low,10.0,21
512,512,True,High,7.0,0.96,right,right,90.0,choke,6.0,1.0218940425547771,roach,12.0,Low,10.0,21
513,513,True,High,7.0,1.594,right,right,90.0,harassment,2.0,1.199369625581312,rage,13.0,Low,10.0,21
514,514,True,High,7.0,1.043,right,right,90.0,disgusted,4.0,1.0259451205347432,deserter,14.0,Low,10.0,21
515,515,True,High,5.0,0.86,right,right,90.0,remorse,5.0,0.9466549253411358,harass,15.0,Low,10.0,21
516,516,True,High,7.0,1.227,left,left,90.0,sting,4.0,0.7179069644334959,threat,16.0,Low,10.0,21
517,517,True,High,7.0,0.86,left,left,90.0,tornado,6.0,0.959964006091468,burglar,17.0,Low,10.0,21
518,518,True,High,7.0,1.794,left,left,90.0,gunshot,1.0,0.7414945166965481,frightened,18.0,Low,10.0,21
519,519,True,High,7.0,1.194,left,left,90.0,fraud,4.0,0.7253643098956672,distress,19.0,Low,10.0,21
520,520,True,High,5.0,1.2770000000000001,left,left,90.0,deadly,2.0,0.8753969514218625,malice,20.0,Low,10.0,21
521,521,False,High,5.0,0.96,right,left,90.0,crisis,5.0,1.0144331682822667,abduction,21.0,Low,10.0,21
522,522,False,High,2.0,1.2770000000000001,right,left,90.0,horror,5.0,1.4399217886675617,anxiety,22.0,Low,10.0,21
523,523,True,High,7.0,1.193,right,right,90.0,sin,5.0,0.9538264369039098,stalk,23.0,Low,10.0,21
524,524,True,High,3.0,0.86,right,right,90.0,unsafe,4.0,0.907631380134262,scalding,24.0,Low,10.0,21
525,525,True,High,7.0,1.726,right,right,90.0,alarm,1.0,1.2041293534712167,jealous,25.0,Low,10.0,21
526,526,True,High,7.0,1.5930000000000002,left,left,90.0,crime,1.0,1.0254228561243508,harsh,26.0,Low,10.0,21
527,527,True,High,5.0,0.96,right,right,90.0,shoplifter,4.0,1.4076414853770984,annoy,27.0,Low,10.0,21
528,528,False,High,1.0,1.409,left,right,90.0,defeat,6.0,1.0033449944603492,uncomfortable,28.0,Low,10.0,21
529,529,True,High,5.0,0.7440000000000001,right,right,90.0,unsure,5.0,1.1393874942150433,embarrassed,29.0,Low,10.0,21
530,530,True,High,2.0,0.96,left,left,90.0,damage,3.0,1.1939076637791004,broken,30.0,Low,10.0,21
531,531,True,High,2.0,1.577,left,left,90.0,affair,6.0,1.4281384385685671,destruction,31.0,Low,10.0,21
532,532,True,High,7.0,0.91,left,left,90.0,flood,5.0,0.7738569451030344,fright,32.0,Low,10.0,21
533,533,True,High,7.0,1.093,left,left,90.0,fire,4.0,0.8159550493292045,scary,33.0,Low,10.0,21
534,534,True,High,7.0,1.71,left,left,90.0,spider,2.0,0.6667949871625751,flee,34.0,Low,10.0,21
535,535,True,High,3.0,1.744,left,left,90.0,foe,2.0,0.7665952883835416,pressure,35.0,Low,10.0,21
536,536,True,High,7.0,0.843,left,left,90.0,gun,6.0,0.6434515646251384,confusion,36.0,Low,10.0,21
537,537,True,High,7.0,0.892,right,right,90.0,seize,5.0,1.8798685998190197,offensive,37.0,Low,10.0,21
538,538,True,High,7.0,1.561,right,right,90.0,envious,3.0,0.8306214401090983,slut,38.0,Low,10.0,21
539,539,True,High,7.0,1.36,left,left,90.0,appall,3.0,0.7313844658347081,thirsty,39.0,Low,10.0,21
540,540,True,High,7.0,1.26,left,left,90.0,arrogant,3.0,0.8114538872323465,blood,40.0,Low,10.0,21
541,541,True,High,2.0,1.023,right,right,90.0,demand,4.0,2.0024890967615647,suspicious,41.0,Low,10.0,21
542,542,True,High,7.0,1.244,right,right,90.0,weapon,4.0,1.0468283184163738,slayer,42.0,Low,10.0,21
543,543,True,High,7.0,0.96,left,left,90.0,python,5.0,0.6282189596822718,rifle,43.0,Low,10.0,21
544,544,False,High,2.0,1.86,left,right,90.0,bribe,6.0,1.0563618894520914,compulsive,44.0,Low,10.0,21
545,545,False,High,4.0,1.143,right,left,90.0,beast,4.0,1.29448013358342,overwhelmed,45.0,Low,10.0,21
546,546,True,High,5.0,1.51,right,right,90.0,weight,4.0,1.388982081640279,nerves,46.0,Low,10.0,21
547,547,True,High,7.0,1.127,left,left,90.0,drill,4.0,0.6343552456528414,shotgun,47.0,Low,10.0,21
548,548,True,High,5.0,1.511,left,left,90.0,swear,2.0,0.7841572311008349,startled,48.0,Low,10.0,21
549,549,True,High,7.0,1.2770000000000001,right,right,90.0,obsession,4.0,1.4017666524014205,command,49.0,Low,10.0,21
550,550,True,Low,7.0,0.978,left,left,90.0,year,6.0,0.7869385778030846,parlor,0.0,High,11.0,21
551,551,True,Low,7.0,1.4569999999999999,right,right,90.0,miniature,2.0,0.7935592736321269,candlestick,1.0,High,11.0,21
552,552,True,Low,7.0,0.81,right,right,90.0,crossword,6.0,1.153760031054844,tomato,2.0,High,11.0,21
553,553,True,Low,7.0,1.494,left,left,90.0,revere,3.0,0.8438313932856545,spray,3.0,High,11.0,21
554,554,True,Low,7.0,1.577,left,left,90.0,barn,2.0,0.579725041257916,tower,4.0,High,11.0,21
555,555,True,Low,7.0,0.893,left,left,90.0,avenue,5.0,0.7923052616242785,glacier,5.0,High,11.0,21
556,556,True,Low,7.0,1.2429999999999999,left,left,90.0,quench,3.0,0.7164967222197447,writer,6.0,High,11.0,21
557,557,True,Low,7.0,1.744,right,right,90.0,library,1.0,0.9433593342837412,accord,7.0,High,11.0,21
558,558,True,Low,6.0,0.927,right,right,90.0,donkey,6.0,0.8555740016308846,detail,8.0,High,11.0,21
559,559,True,Low,7.0,0.894,left,left,90.0,peanut,5.0,0.7045731819816865,name,9.0,High,11.0,21
560,560,True,Low,7.0,1.31,left,left,90.0,bib,2.0,0.5680052098177839,trout,10.0,High,11.0,21
561,561,True,Low,7.0,1.36,left,left,90.0,plaza,2.0,0.6443225399852963,unit,11.0,High,11.0,21
562,562,True,Low,7.0,2.226,left,left,90.0,ketchup,2.0,0.5918340046046069,handwriting,12.0,High,11.0,21
563,563,True,Low,7.0,1.26,right,right,90.0,camel,3.0,0.922193510516081,yellow,13.0,High,11.0,21
564,564,True,Low,7.0,0.977,left,left,90.0,makeup,4.0,0.5339903342683101,skinny,14.0,High,11.0,21
565,565,True,Low,4.0,1.0759999999999998,right,right,90.0,medicine,2.0,1.507167501549702,similar,15.0,High,11.0,21
566,566,True,Low,7.0,1.077,left,left,90.0,telephone,4.0,0.5923745546897408,frog,16.0,High,11.0,21
567,567,True,Low,7.0,1.21,left,left,90.0,book,3.0,0.6562470426142681,adapt,17.0,High,11.0,21
568,568,True,Low,7.0,0.843,left,left,90.0,ancestor,6.0,0.6539193088683533,nursery,18.0,High,11.0,21
569,569,True,Low,7.0,0.71,right,right,90.0,courtyard,6.0,1.1823828794731526,blouse,19.0,High,11.0,21
570,570,True,Low,7.0,0.777,right,right,90.0,contemporary,6.0,0.8808541011967463,checkerboard,20.0,High,11.0,21
571,571,False,Low,3.0,1.025,right,left,90.0,author,4.0,1.7970903328241548,decency,21.0,High,11.0,21
572,572,True,Low,7.0,1.327,left,left,90.0,tea,3.0,0.7646412880712887,hawk,22.0,High,11.0,21
573,573,True,Low,7.0,1.4769999999999999,left,left,90.0,seagull,2.0,0.6615973655862035,wheat,23.0,High,11.0,21
574,574,False,Low,1.0,0.9940000000000001,right,left,90.0,village,3.0,1.1928717965929536,glasses,24.0,High,11.0,21
575,575,True,Low,7.0,1.5430000000000001,left,left,90.0,soap,2.0,0.8789835092175053,milk,25.0,High,11.0,21
576,576,True,Low,3.0,0.977,left,left,90.0,sentiment,3.0,1.3144721456192199,plant,26.0,High,11.0,21
577,577,True,Low,7.0,1.31,right,right,90.0,civil,3.0,0.8946347597666318,flag,27.0,High,11.0,21
578,578,True,Low,5.0,1.11,right,right,90.0,trait,3.0,1.4716159880917985,ornament,28.0,High,11.0,21
579,579,True,Low,4.0,0.809,right,right,90.0,shampoo,3.0,1.5750875386438563,casual,29.0,High,11.0,21
580,580,True,Low,7.0,1.66,right,right,90.0,sprinkle,1.0,1.2242387787700864,emerald,30.0,High,11.0,21
581,581,True,Low,7.0,0.91,right,right,90.0,cook,6.0,0.9016603067866528,shoes,31.0,High,11.0,21
582,582,True,Low,4.0,0.7759999999999999,left,left,90.0,virtue,5.0,1.6869891039968934,pray,32.0,High,11.0,21
583,583,True,Low,7.0,0.894,right,right,90.0,authentic,6.0,1.3152366149734007,noon,33.0,High,11.0,21
584,584,True,Low,7.0,1.527,right,right,90.0,peach,3.0,0.9109843946207548,boy,34.0,High,11.0,21
585,585,True,Low,7.0,1.36,right,right,90.0,harp,3.0,0.9994905676430792,walking,35.0,High,11.0,21
586,586,True,Low,7.0,0.9440000000000001,right,right,90.0,hippotamus,6.0,1.2414375744847348,priest,36.0,High,11.0,21
587,587,True,Low,7.0,1.494,left,left,90.0,swan,2.0,0.5935150030854857,poem,37.0,High,11.0,21
588,588,True,Low,1.0,0.754,left,left,90.0,sofa,2.0,2.691967297520023,candy,38.0,High,11.0,21
589,589,False,Low,2.0,0.894,right,left,90.0,flower,1.0,1.1157046639564214,helpful,39.0,High,11.0,21
590,590,True,Low,7.0,1.61,right,right,90.0,garden,1.0,0.8965736824320629,soul,40.0,High,11.0,21
591,591,True,Low,7.0,0.993,left,left,90.0,cool,6.0,1.0617025883839233,blue,41.0,High,11.0,21
592,592,True,Low,7.0,1.227,left,left,90.0,river,3.0,0.6060583312937524,thankful,42.0,High,11.0,21
593,593,True,Low,4.0,1.76,left,left,90.0,ease,6.0,1.3366369444265729,fireplace,43.0,High,11.0,21
594,594,True,Low,6.0,1.276,left,left,90.0,bliss,2.0,1.5661147281352896,blanket,44.0,High,11.0,21
595,595,False,Low,1.0,1.189,right,left,90.0,dignified,4.0,2.3095472051063552,useful,45.0,High,11.0,21
596,596,True,Low,5.0,0.9440000000000001,right,right,90.0,security,6.0,1.409052369199344,sleep,46.0,High,11.0,21
597,597,True,Low,7.0,1.744,right,right,90.0,elegant,1.0,1.3511762979178457,gentle,47.0,High,11.0,21
598,598,False,Low,1.0,0.687,right,left,90.0,carefree,1.0,2.5972452798159797,untroubled,48.0,High,11.0,21
599,599,True,Low,7.0,1.194,left,left,90.0,peaceful,6.0,0.7956310080044204,cuddle,49.0,High,11.0,21
0,0,0.0,Low,4.0,1.76,right,left,30.0,roof,2.0,1.1472400294005638,lamp,0.0,High,0.0,22
1,1,1.0,Low,7.0,1.36,left,left,30.0,herring,4.0,0.9025949340866646,greyhound,1.0,High,0.0,22
2,2,1.0,Low,7.0,1.71,left,left,30.0,propeller,1.0,0.8781167904817266,lad,2.0,High,0.0,22
3,3,1.0,Low,5.0,0.96,right,right,30.0,pulpit,3.0,1.0525572879851095,ceiling,3.0,High,0.0,22
4,4,0.0,Low,4.0,1.327,right,left,30.0,pan,2.0,0.8003557050833479,introductory,4.0,High,0.0,22
5,5,0.0,Low,4.0,0.9590000000000001,right,left,30.0,delicate,4.0,0.9025846684235148,website,5.0,High,0.0,22
6,6,1.0,Low,3.0,1.26,left,left,30.0,flock,6.0,1.2043177362793358,cabin,6.0,High,0.0,22
7,7,1.0,Low,5.0,1.4269999999999998,right,right,30.0,wear,1.0,1.0354797222680645,newspaper,7.0,High,0.0,22
8,8,1.0,Low,6.0,0.86,left,left,30.0,native,5.0,1.039977364227525,bathroom,8.0,High,0.0,22
9,9,1.0,Low,5.0,1.6269999999999998,right,right,30.0,hair,5.0,1.2712610624585068,brief,9.0,High,0.0,22
10,10,1.0,Low,3.0,1.2930000000000001,right,right,30.0,cow,2.0,1.561303790047532,rock,10.0,High,0.0,22
11,11,0.0,Low,4.0,1.194,left,right,30.0,verify,5.0,1.312589964873041,urinate,11.0,High,0.0,22
12,12,1.0,Low,2.0,1.659,left,left,30.0,fitting,5.0,1.5820086622989038,bedspread,12.0,High,0.0,22
13,13,1.0,Low,6.0,1.693,right,right,30.0,lightbulb,1.0,1.2900565220916178,fig,13.0,High,0.0,22
14,14,1.0,Low,6.0,1.544,left,left,30.0,jelly,2.0,0.8541798396036029,phone,14.0,High,0.0,22
15,15,1.0,Low,1.0,1.725,left,left,30.0,key,6.0,1.757123164483346,circle,15.0,High,0.0,22
16,16,1.0,Low,7.0,1.31,right,right,30.0,oven,4.0,1.0901385831821244,clarinet,16.0,High,0.0,22
17,17,1.0,Low,6.0,1.3259999999999998,right,right,30.0,tolerant,2.0,1.5716567073832266,flute,17.0,High,0.0,22
18,18,1.0,Low,6.0,1.4269999999999998,right,right,30.0,mobile,5.0,1.3108127226150827,sympathetic,18.0,High,0.0,22
19,19,1.0,Low,7.0,1.3259999999999998,left,left,30.0,western,3.0,0.8337633682094747,flow,19.0,High,0.0,22
20,20,0.0,Low,5.0,1.358,right,left,30.0,stable,2.0,1.869795832084492,consoled,20.0,High,0.0,22
21,21,1.0,Low,5.0,1.508,right,right,30.0,patio,2.0,1.8130604207835856,velvet,21.0,High,0.0,22
22,22,1.0,Low,3.0,1.227,left,left,30.0,humble,5.0,1.0870053115213525,poetry,22.0,High,0.0,22
23,23,1.0,Low,2.0,1.423,right,right,30.0,herbal,6.0,2.1899422845453955,horse,23.0,High,0.0,22
24,24,1.0,Low,3.0,1.66,left,left,30.0,furniture,3.0,1.3486692658043469,proper,24.0,High,0.0,22
25,25,0.0,Low,1.0,0.956,left,right,30.0,patience,2.0,2.3404387735208734,reflection,25.0,High,0.0,22
26,26,1.0,Low,5.0,1.307,right,right,30.0,camera,2.0,2.0314475638151634,shrimp,26.0,High,0.0,22
27,27,0.0,Low,2.0,1.17,right,left,30.0,coin,3.0,2.778348698135233,candid,27.0,High,0.0,22
28,28,1.0,Low,5.0,1.61,right,right,30.0,rational,6.0,1.3894826396426652,practical,28.0,High,0.0,22
29,29,1.0,Low,6.0,1.344,right,right,30.0,doll,2.0,1.1290361283899983,leaves,29.0,High,0.0,22
30,30,0.0,Low,4.0,1.26,left,right,30.0,open,6.0,1.007355665642535,grass,30.0,High,0.0,22
31,31,0.0,Low,5.0,1.3559999999999999,right,left,30.0,binoculars,5.0,2.1808510808914434,afternoon,31.0,High,0.0,22
32,32,,Low,,,right,,30.0,rose,,,hamburger,32.0,High,0.0,22
33,33,False,Low,,,right,left,30.0,familiar,4.0,2.474472353133024,precise,33.0,High,0.0,22
34,34,True,Low,5.0,0.977,left,left,30.0,tree,6.0,1.3088134854770033,autumn,34.0,High,0.0,22
35,35,False,Low,2.0,1.09,right,left,30.0,apple,3.0,2.0160137867787853,dress,35.0,High,0.0,22
36,36,True,Low,6.0,1.093,left,left,30.0,cottage,3.0,1.188605503222789,countryside,36.0,High,0.0,22
37,37,True,Low,2.0,0.993,left,left,30.0,favor,1.0,1.5317585812008474,nourish,37.0,High,0.0,22
38,38,False,Low,3.0,1.06,left,right,30.0,cooperative,2.0,1.5296310233388797,nice,38.0,High,0.0,22
39,39,False,Low,5.0,2.273,right,left,30.0,responsible,1.0,2.2422769360418897,crown,39.0,High,0.0,22
40,40,False,Low,3.0,1.5090000000000001,right,left,30.0,honey,5.0,1.5827744163107127,breathe,40.0,High,0.0,22
41,41,False,Low,3.0,1.127,left,right,30.0,moon,3.0,1.593684887251584,graceful,41.0,High,0.0,22
42,42,True,Low,6.0,0.927,left,left,30.0,caring,5.0,1.2115710661164485,leisurely,42.0,High,0.0,22
43,43,True,Low,4.0,0.8759999999999999,left,left,30.0,silk,5.0,1.6011210741562536,serene,43.0,High,0.0,22
44,44,True,Low,3.0,1.31,left,left,30.0,relaxed,5.0,1.5565395617595639,haven,44.0,High,0.0,22
45,45,True,Low,1.0,2.226,left,left,30.0,comfort,6.0,1.2903346572857115,fluffy,45.0,High,0.0,22
46,46,False,Low,4.0,1.026,left,right,30.0,protected,5.0,1.7499760200589662,bless,46.0,High,0.0,22
47,47,True,Low,2.0,2.8089999999999997,left,left,30.0,sunflower,3.0,1.7313252420717615,sky,47.0,High,0.0,22
48,48,False,Low,4.0,1.089,left,right,30.0,nature,3.0,2.2858501682057977,kind,48.0,High,0.0,22
49,49,False,Low,1.0,0.922,right,left,30.0,peace,1.0,2.254781471376191,sunset,49.0,High,0.0,22
50,50,True,High,5.0,2.494,left,left,30.0,bolt,3.0,1.6525237962778192,dragon,0.0,High,1.0,22
51,51,True,High,2.0,1.577,left,left,30.0,body,5.0,1.227812301411177,fuck,1.0,High,1.0,22
52,52,True,High,5.0,1.726,right,right,30.0,zealous,3.0,1.5053136014466872,dare,2.0,High,1.0,22
53,53,True,High,3.0,2.475,right,right,30.0,nudist,3.0,1.8927912295475835,lotion,3.0,High,1.0,22
54,54,True,High,7.0,1.725,right,right,30.0,night,6.0,1.8309788081533045,alcohol,4.0,High,1.0,22
55,55,True,High,4.0,1.16,right,right,30.0,drunk,6.0,1.1378216078737748,rare,5.0,High,1.0,22
56,56,True,High,7.0,1.71,left,left,30.0,spice,1.0,0.9893266016297276,chest,6.0,High,1.0,22
57,57,True,High,4.0,1.3259999999999998,left,left,30.0,important,1.0,1.6818492558522848,duet,7.0,High,1.0,22
58,58,True,High,6.0,1.3419999999999999,left,left,30.0,boost,3.0,1.7088848318089733,extreme,8.0,High,1.0,22
59,59,True,High,7.0,1.527,left,left,30.0,sports,3.0,1.072876235615695,try,9.0,High,1.0,22
60,60,True,High,6.0,2.258,left,left,30.0,bikini,4.0,1.7795667827595023,cheerleader,10.0,High,1.0,22
61,61,True,High,3.0,1.492,right,right,30.0,astonished,3.0,1.7413490166945849,zoom,11.0,High,1.0,22
62,62,True,High,,,right,right,30.0,mountain,2.0,1.733185892808251,interested,12.0,High,1.0,22
63,63,False,High,3.0,1.088,right,left,30.0,mingle,2.0,2.063126104956609,clothes,13.0,High,1.0,22
64,64,False,High,2.0,1.042,left,right,30.0,brain,1.0,1.6055449316627346,attain,14.0,High,1.0,22
65,65,False,High,2.0,1.7080000000000002,left,right,30.0,restaurant,2.0,1.7938687708665384,curiosity,15.0,High,1.0,22
66,66,True,High,5.0,1.56,left,left,30.0,zest,1.0,1.2714625260123285,sing,16.0,High,1.0,22
67,67,True,High,3.0,1.006,right,right,30.0,outgoing,2.0,2.2208213874691864,penthouse,17.0,High,1.0,22
68,68,True,High,4.0,1.11,left,left,30.0,perfect,3.0,1.1922379425814142,mail,18.0,High,1.0,22
69,69,True,High,3.0,1.676,left,left,30.0,special,2.0,1.3944204217259542,firefighter,19.0,High,1.0,22
70,70,False,High,5.0,1.756,left,right,30.0,cartoon,2.0,2.239843012401252,climax,20.0,High,1.0,22
71,71,True,High,2.0,2.008,right,right,30.0,game,6.0,1.918481362532475,spirit,21.0,High,1.0,22
72,72,True,High,5.0,1.225,left,left,30.0,attract,4.0,1.6304856715432834,doughnut,22.0,High,1.0,22
73,73,False,High,1.0,2.2680000000000002,left,right,30.0,rhythm,3.0,2.976207409941708,earn,23.0,High,1.0,22
74,74,True,High,3.0,0.857,left,left,30.0,explore,2.0,2.0378199717815733,model,24.0,High,1.0,22
75,75,False,High,3.0,1.175,right,left,30.0,charisma,4.0,1.7889852043008432,actor,25.0,High,1.0,22
76,76,False,High,2.0,1.038,right,left,30.0,inspired,3.0,2.4916034927591677,midnight,26.0,High,1.0,22
77,77,False,High,,,right,left,30.0,gourmet,2.0,2.12508449118468,adore,27.0,High,1.0,22
78,78,False,High,3.0,2.273,left,right,30.0,energetic,6.0,2.3300300366681768,energy,28.0,High,1.0,22
79,79,False,High,2.0,0.7709999999999999,right,left,30.0,life,2.0,2.353520752192708,dazzle,29.0,High,1.0,22
80,80,True,High,2.0,1.926,right,right,30.0,impressed,1.0,1.7405646561674075,wonderful,30.0,High,1.0,22
81,81,True,High,3.0,1.206,right,right,30.0,brownie,4.0,2.275627175637055,best,31.0,High,1.0,22
82,82,True,High,5.0,0.992,right,right,30.0,festival,6.0,1.7381939304905245,stunning,32.0,High,1.0,22
83,83,True,High,4.0,1.093,right,right,30.0,sister,3.0,1.6566554033197465,appreciative,33.0,High,1.0,22
84,84,True,High,1.0,1.155,right,right,30.0,personality,4.0,2.3905656666902355,eat,34.0,High,1.0,22
85,85,False,High,2.0,1.339,left,right,30.0,like,6.0,2.294368740549544,bright,35.0,High,1.0,22
86,86,True,High,5.0,1.177,right,right,30.0,puppy,1.0,1.0960400540352566,talent,36.0,High,1.0,22
87,87,False,High,5.0,2.8569999999999998,left,right,30.0,cookie,1.0,2.114118842335301,magnificence,37.0,High,1.0,22
88,88,True,High,,,right,right,30.0,cheeseburger,1.0,2.418441743517178,ambitious,38.0,High,1.0,22
89,89,False,High,3.0,1.111,right,left,30.0,birth,2.0,1.6168551217124332,cruiseship,39.0,High,1.0,22
90,90,True,High,3.0,1.9380000000000002,left,left,30.0,satisfaction,3.0,2.433444042049814,kissing,40.0,High,1.0,22
91,91,False,High,3.0,1.79,left,right,30.0,pretty,5.0,2.1805135973554566,progress,41.0,High,1.0,22
92,92,False,High,2.0,1.7719999999999998,right,left,30.0,accomplish,6.0,2.2771535508509255,justice,42.0,High,1.0,22
93,93,True,High,5.0,1.21,right,right,30.0,diamond,5.0,1.11111068338505,smiling,43.0,High,1.0,22
94,94,True,High,4.0,1.256,left,left,30.0,engaged,2.0,2.290594185978989,diploma,44.0,High,1.0,22
95,95,True,High,6.0,1.944,left,left,30.0,giggle,2.0,1.5466793960804353,sex,45.0,High,1.0,22
96,96,True,High,5.0,0.976,right,right,30.0,god,3.0,1.5878241582395276,joke,46.0,High,1.0,22
97,97,True,High,4.0,1.026,left,left,30.0,enthusiastic,6.0,1.7058304773963755,enjoy,47.0,High,1.0,22
98,98,False,High,2.0,1.189,left,right,30.0,affection,2.0,2.311795659479685,excellence,48.0,High,1.0,22
99,99,False,High,2.0,1.608,right,left,30.0,ecstatic,4.0,1.9418363788572608,funny,49.0,High,1.0,22
100,100,True,Low,7.0,1.379,left,left,90.0,mane,5.0,1.6409839121042749,vegetable,0.0,High,2.0,22
101,101,True,Low,6.0,1.393,left,left,90.0,carrot,4.0,1.265466097815079,easel,1.0,High,2.0,22
102,102,False,Low,3.0,1.3730000000000002,right,left,90.0,coat,5.0,2.09605994373851,cup,2.0,High,2.0,22
103,103,True,Low,7.0,1.11,right,right,90.0,chew,5.0,0.7129660729551688,suburban,3.0,High,2.0,22
104,104,True,Low,5.0,1.41,right,right,90.0,chess,3.0,1.435876682488015,hat,4.0,High,2.0,22
105,105,True,Low,7.0,0.9940000000000001,right,right,90.0,sensitive,5.0,1.0279578812769614,cattle,5.0,High,2.0,22
106,106,True,Low,6.0,1.077,right,right,90.0,outlet,4.0,1.4859605882083995,refine,6.0,High,2.0,22
107,107,True,Low,7.0,2.06,left,left,90.0,telescope,1.0,1.2291975237894803,farm,7.0,High,2.0,22
108,108,False,Low,3.0,1.4380000000000002,left,right,90.0,beads,2.0,2.2913602608023207,tend,8.0,High,2.0,22
109,109,True,Low,6.0,2.327,right,right,90.0,number,3.0,1.5128290264110549,method,9.0,High,2.0,22
110,110,True,Low,7.0,1.01,right,right,90.0,read,6.0,1.1970798049151201,quiet,10.0,High,2.0,22
111,111,True,Low,6.0,2.877,left,left,90.0,dew,4.0,1.2042089844326256,windmill,11.0,High,2.0,22
112,112,True,Low,7.0,1.827,left,left,90.0,straighten,1.0,1.1810955319087952,golfer,12.0,High,2.0,22
113,113,True,Low,6.0,1.694,left,left,90.0,scarf,3.0,1.4591168517508777,candle,13.0,High,2.0,22
114,114,True,Low,4.0,1.626,left,left,90.0,land,1.0,1.525638965104008,send,14.0,High,2.0,22
115,115,True,Low,5.0,1.06,left,left,90.0,teacher,4.0,1.3489573458646191,pecan,15.0,High,2.0,22
116,116,True,Low,3.0,2.676,right,right,90.0,rink,5.0,1.6477194677572695,leg,16.0,High,2.0,22
117,117,True,Low,7.0,1.66,right,right,90.0,cat,2.0,1.1254229371406836,den,17.0,High,2.0,22
118,118,True,Low,7.0,1.3940000000000001,left,left,90.0,harvest,3.0,1.349469024818973,gender,18.0,High,2.0,22
119,119,True,Low,7.0,0.826,left,left,90.0,sheltered,6.0,1.0970156124676578,modest,19.0,High,2.0,22
120,120,True,Low,7.0,1.0270000000000001,left,left,90.0,owl,6.0,1.2435424993454944,cinnamon,20.0,High,2.0,22
121,121,True,Low,5.0,1.6269999999999998,left,left,90.0,crackers,6.0,1.4122679118881931,slogan,21.0,High,2.0,22
122,122,True,Low,5.0,1.192,left,left,90.0,lamb,5.0,1.611437740866677,piano,22.0,High,2.0,22
123,123,True,Low,6.0,1.4769999999999999,right,right,90.0,groceries,3.0,1.1557098398625385,window,23.0,High,2.0,22
124,124,False,Low,3.0,2.2769999999999997,right,left,90.0,town,2.0,1.4624528701970119,inform,24.0,High,2.0,22
125,125,True,Low,5.0,1.077,left,left,90.0,listen,6.0,1.1660508875211235,porpoise,25.0,High,2.0,22
126,126,True,Low,7.0,1.9269999999999998,left,left,90.0,corn,1.0,0.9553475904103834,prefer,26.0,High,2.0,22
127,127,True,Low,5.0,1.276,left,left,90.0,orchestra,1.0,1.6593247955170227,vegetables,27.0,High,2.0,22
128,128,False,Low,2.0,2.7889999999999997,right,left,90.0,relate,1.0,2.2700336745765526,buffalo,28.0,High,2.0,22
129,129,True,Low,7.0,1.227,right,right,90.0,adorn,4.0,1.0146038626407972,pancakes,29.0,High,2.0,22
130,130,True,Low,6.0,1.14,left,left,90.0,logical,3.0,2.0958979388087755,pond,30.0,High,2.0,22
131,131,True,Low,5.0,0.94,left,left,90.0,dawn,6.0,2.1337945822451734,green,31.0,High,2.0,22
132,132,True,Low,3.0,1.374,right,right,90.0,soup,4.0,2.069728848640807,moral,32.0,High,2.0,22
133,133,True,Low,5.0,1.0390000000000001,right,right,90.0,tidy,4.0,2.272484279907076,crystal,33.0,High,2.0,22
